artist_name|title|release|track_id|start_of_fade_out|duration|year|artist_location
Erik Berglund|Endless Light|Endless Light|TRBGYHC12903D0626A|1796.894|1815.2224|0|Texas
Lee Michaels|Hold On To Freedom|Space & First Takes|TRBGYKY128F42668F2|287.718|299.4673|0|Los Angeles, CA
The Five Stairsteps|Playgirl's Love|The First Family of Soul: The Best of The Five Stairsteps|TRBGYLV128F4285763|125.167|132.70159|0|Chicago, IL
Trick Trick / Obie Trice|War|The People Vs.|TRBGYQN128F42BAA17|262.229|266.78812|2005|
Fruko Y Sus Tesos|La Maquina Del Sabor|Salsa All Stars V|TRBGYTF128F422F519|260.539|264.61995|0|
Joey Negro|Make A Move On Me|The Very Best Of Euphoric Dance Breakdown|TRBGYVK128F426A0D6|525.549|535.69261|2005|Isle of Wight, England
Young-Holt Unlimited|Wichita Lineman (LP Version)|Mellow Dreamin'|TRBGZBM128F14928A3|236.832|243.66975|1970|Chicago, IL
Megadrums|Primal Forces|Ketu|TRBGZED128F425DF76|333.589|342.88281|0|
Caspa|Power Shower|Louder VIP|TRBGZFI12903CA54B6|269.886|272.32608|0|London
Bloc Party|Zephyrus|Intimacy - Remixed|TRBGZKO128F92DB016|238.283|247.97995|2008|London, England
Less Than Jake|Fucked|Losers_ Kings And Things We Don't Understand|TRBGZLM128F4221E63|73.636|82.65098|1995|Gainesville, FL
DJ Quik|Ladies And Thugs|Trauma|TRBGZQQ128EF354F69|222.708|227.57832|0|Compton CA
Rachel Loy|The Same Man (For Matthew)|The Same Man (For Matthew)|TRBGZQZ128F427E394|193.027|199.8624|0|Austin, TX
Hank Locklin|Let Me Be the One|Please Help Me I'm Fallin'|TRBGZRQ12903CFAAA4|144.44|150.282|1995|McLellan, FL
Earth|Endless Winter|Star Condemn'd|TRBGZRZ128F42668B2|518.693|525.47873|0|Georgia
Atomic Rooster|Take It For Granted|The Greatest Hits - Vol. 2|TRBGZUR128F92FD8ED|242.265|249.93914|2005|United Kingdom
unloco|Nothing (Album Version)|Healing|TRBGZYP128F4222C37|158.343|163.86567|2001|
Deodato|Latin Flute|Deodato 2|TRBHAAD128F9341700|274.727|287.34649|0|
Wyclef Jean|Jean Dominique Intro|WELCOME TO HAITII CREOLE 101|TRBHAAK128F92E27BF|66.374|68.49261|2004|Croix-des-Bouquets,  Haiti
Cockney Rejects|Beginning Of The End|Out Of The Gutter|TRBHABK128F92F2A3D|235.938|250.01751|1987|England
Swami|Tonight|53431|TRBHADL128F931E5F1|256.714|259.91791|2009|Birmingham/ London, UK
George Jones|These Old Eyes Have Seen It All|Wine Colored Roses|TRBHAFV128F425D48E|225.837|232.51546|0|Beaumont, Texas
Kim English|Nite Life (Sound Factory Version)|Armand Van Helden's Nervous Tracks|TRBHAGD128F423C388|382.398|387.26485|0|
Nicholas Hooper|"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")"|Harry Potter And The Half-Blood Prince - Original Soundtrack|TRBHAHN128F932D09E|203.61|214.90893|0|
David Evans|Skinny Woman (Gravel Road Woman)|Match Box Blues|TRBHAOY128F92E6E29|167.091|173.26975|0|Tennessee
Atreyu|Shameful (LP Version)|A Death - Grip On Yesterday|TRBHAUR128F147481A|203.082|209.42322|0|Orange County, CA
Champion Jack Dupree|When I Left Home|The Blues Of Champion Jack Dupree Vol. 1|TRBHBEB128F92CC0C6|173.436|183.95383|0|New Orleans, LA
Hall & Oates|Fall in Philadelphia|AM Radio Gold: Hall & Oates (Remastered)|TRBHBGB128F931E4CF|162.644|170.29179|1972|Philadelphia, Pennsylvania
Archie Bell and The Drells|I've Been Trying|I Can't Stop Dancing|TRBHBIT128F4292E42|183.316|193.95873|2004|
Los Nakos|Juana Democracia / Calipso Del Tlc|Va Por Chiapas|TRBHBNV128F930A40B|279.499|286.77179|0|
Airto Moreira|Hala_ Tumba And Timbal|Life After That|TRBHBWW128F1475058|305.505|312.99873|2003|Brazil
US Coast Guard Band|Two Ruffles & Flourishes / General's March|Ceremonials|TRBHCAV128F428C58A|31.294|31.29424|0|
Gonzalo Rubalcaba|Peace And Quiet Time|Images: Live From Mt. Fuji|TRBHCKD128F145BD11|470.547|477.49179|0|Havana, Cuba
James Last|Stuff Like That|Last The Whole Night Long|TRBHCMQ128F92E0447|95.904|101.642|0|Bremen, Germany
Jimmy Wayne|She Runs|Jimmy Wayne|TRBHCQA128F149F192|187.339|202.08281|0|
Toby Love|Irreplaceable|Love Is Back|TRBHCQF128F933B1E2|249.945|255.05914|0|US
Benabar|Porcelaine|Live Au Grand Rex|TRBHCQS128F4291D02|235.023|235.02322|2001|
Streetwize|Funny|Work It!|TRBHCVC128F930CF55|293.419|307.33016|0|
Joe Lynn Turner|Two Lights [Bonus Track]|Second Hand Life: The Deluxe Edition|TRBHCVQ12903CF8E90|289.1|304.66567|0|
The Presets|Are You The One?|Are You The One?|TRBHCXP128F146D63B|275.54|281.0771|2005|Sydney, Australia
Descendents|Cheer|Enjoy!|TRBHCXR128F92E7D0E|178.666|183.90159|1986|Los Angeles, CA
Kaija Koo|Viimeiset hitaat|Lauluja rakkaudesta|TRBHDGB128F4235137|173.935|192.23465|1995|
Abysmal Dawn|Programmed to Consume|Programmed to Consume|TRBHDGL128F42324A7|258.328|261.43302|2008|
Constance Demby|Javalon|Set Free - The Definitive Edition|TRBHDIU128F92E49B7|250.253|259.36934|1989|California - SF
David Rose|"""Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster)"|Ultra-Lounge / On The Rocks With A Twist - Part 2|TRBHDIZ128F9313AB3|283.632|292.80608|0|Arizona
Luisito Rosario|1 - 800 - Quiereme - Remix|Rumba Del Barrio|TRBHDJD128F4227A54|299.561|302.602|0|Pennsylvania
Photek|Junk|Solaris|TRBHDLD128F146A756|312.953|327.88853|2000|Ipswich, England
Monomonkey|Where To Hide?|Before we all implode|TRBHDNB128F92D43C9|209.496|222.30159|0|
Aram Shelton|All Dressed Up|Arrive|TRBHDNO12903CB6C4C|531.122|540.52526|0|Illinois
Konexion|Apostasie|Message A L'Eglise|TRBHDRQ128F933CAB3|386.125|405.78567|0|
Slum Village|The Things You Do|J-88|TRBHDSI128F9331867|136.417|152.86812|0|Detroit MI
Vangelis|Heaven And Hell (Part II)|3 Originals|TRBHDSW128F42ABC12|1172.428|1280.88771|0|Volos, Greece
The Motors|Dancing The Night Away|Airport - The Motors Greatest Hits|TRBHDTL128F1468F7D|389.898|393.61261|1977|
The Sun Harbor's Chorus-Documentary Recordings|Marine's hymn|Songs of the marines|TRBHDYA128F4280E77|100.339|110.94159|0|
Sister Hazel|Concede|...Somewhere More Familiar|TRBHEBY128F148CF2B|224.729|235.65016|1997|Gainesville, FL
John Sebastian|Freezin' From The Inside Out|Tar Beach|TRBHECY128F930A474|267.993|284.00281|2001|Leeds
George Michael|Amazing|Amazing|TRBHEHF128F428385A|254.578|266.94485|2004|London, England
Lara|La Pieuvre|Petit Coeur Assassin|TRBHEJE12903CBEE90|202.194|206.602|0|
Tilman Sillescu|Escape From The Underrealm|Battleforge|TRBHEKQ12903CF2B6A|109.912|123.24526|2008|
Sonic Subjunkies|Djungelstadt|Live At The Suicide Club|TRBHEMP128F932DA55|260.487|266.34404|1994|
The Box Tops|I Can Dig It|Nonstop|TRBHEOR128F429D1B0|135.564|142.36689|1968|Memphis, TN
Grandpa Jones|You Make Our Shack A Mansion|The Unforgettable Grandpa Jones|TRBHEOU12903CBF12B|154.186|158.27546|0|Niagra, KY
Little Joe & The Thrillers|Peanuts|Backline Volume 61|TRBHEQT12903CA76CD|134.037|143.67302|0|
Peter Tosh & Winston Scotland|Maga Dog/ Skanky Dog (Album)|Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73]|TRBHEQU128F932B874|323.111|328.4371|0|Westmoreland, Jamaica
Home Town Hero|Bleeds In Blue (Album Version)|Home Town Hero|TRBHESQ128F931BF15|179.734|187.76771|2002|Los Angeles, California
Sharon Shannon|Gaffo's Ball|The Galway Girl - The Best Of Sharon Shannon|TRBHEUX128F425020D|175.09|191.92118|2007|
Beogradski Sindikat|Slatke male maloletnice|Bssst.....Tisincina!|TRBHEVE128F932E1FA|402.303|415.50322|2002|
Firehouse|Don't Treat Me Bad|Good Acoustics|TRBHEVR128F4263CE0|245.806|258.2722|1990|Wisconsin
Serpentine|Boy & Girl (Feat. Fiona Daniel)|Beauty Queen|TRBHEYH12903CB0887|242.149|248.08444|0|Switzerland
Laurie Berkner|I've Been Working on the Railroad|Buzz Buzz|TRBHEZF128F932BD68|110.434|115.82649|2001|
Arthur Brown|Time / Confusion|The Crazy World Of Arthur Brown|TRBHFAQ128E0791ADA|291.73|297.03791|1968|Whitby, Yorkshire, England
Gorillaz|Dirty Harry (Single Edit)|Dirty Harry|TRBHFBL128F14537D2|222.848|230.47791|2005|
Birdapres|None Missing|New Recruits|TRBHFBW128F930A995|226.499|234.57914|0|
Conway Twitty|Slow Hand (LP Version)|Southern Comfort|TRBHFDA128F4270728|168.937|175.51628|0|Friars Point, MS
Controlled Dissonance|All Purpose Experiment|For A Few Dollars More|TRBHFFG128F9330743|414.917|424.85506|0|
The Reverend Peyton's Big Damn Band|My Old Man Boogie|Big Damn Nation|TRBHFIF12903CF66F4|174.602|179.46077|2006|
(hed) p.e.|A Soldiers Intro|New World Orphans|TRBHFQE128F932CD48|12.956|12.95628|0|
Basement Jaxx|Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix)|Feelings Gone (feat. Sam Sparro)|TRBHFTL128F933AF4E|517.909|521.79546|0|London, England
Ma Rainey|Night Time Blues|Night Shift Blues|TRBHFUS12903CA4F1C|175.914|179.61751|2005|Columbus, GA
Porcupine Tree|Music For The Head|On The Sunday Of Life|TRBHFVD128F4248837|152.276|162.06322|1991|
Mavado|Sadness|Gangsta For Life: The Symphony Of David Brooks|TRBHFWZ128F42A2196|248.21|255.16363|2007|
Stargarden|Trybal|The Art of Analog Diversion|TRBHFXV128F92FC754|392.562|423.70567|2004|key west florida
Mister Ries|Fuck You|Rotterdam EP|TRBHFZP12903CE88C3|180.14|180.13995|0|
Max Steiner|( Gone With the Wind) Bonnies Fatal Pony Ride|Gonjhe With the Wind & Golden Earrings|TRBHGBU12903CAA37F|150.494|163.39546|0|Vienna, Austria
Red Hot Chili Peppers|Buckle Down (2002 Digital Remaster)|Red Hot Chili Peppers|TRBHGDD128F1486C2E|189.788|203.96363|0|
Walter Jackson|My Ship Is Comin' In|R&B: From Doo-Wop To Hip-Hop|TRBHGIV128F4269827|179.003|189.6224|0|Pensacola, FL
Glen Washington|Number One Girl|Number One Girl|TRBHGJL128F93368A7|237.191|237.19138|0|
Ace Frehley|Fractured Quantum|Anomaly|TRBHGRU12903CE2C48|368.141|379.32363|2009|New York, NY [The Bronx]
Jesus Jones|Yellow Brown|Perverse|TRBHGUK128E078E031|196.354|203.65016|1993|
Long Beach Dub Allstars|Free Love|Wonders Of The World|TRBHGVH128F148AD73|201.485|205.11302|2001|
James Horner|Good Friend|Cocoon: The Return|TRBHGWF128F92C8358|190.868|197.38077|2000|Los Angeles, CA
The Police|De Do Do Do_ De Da Da Da|Message In A Box|TRBHGWP128E0793AD8|227.068|249.18159|0|London, England
Leeroy Stagger|House Of Sin|Beautiful House|TRBHHAC128F92D8379|293.558|304.22159|2005|CANADA - Ontario
Doc Pomus|Fruity Woman|The Savoy Blues_ Vol. 3|TRBHHCI12903CAEEB5|150.785|153.73016|0|New York, NY
Blind Blake|Ain't Gonna Do That No More|Blind Blake Vol. 4 (1929 - 1932)|TRBHHCS128F427F936|207.732|212.00934|0|Jacksonville, FL
Slim Harpo|I Love The Life I'm Living|The Excello Singles Anthology|TRBHHCU128F148AF19|146.042|153.67791|1993|Lobdell, LA
Humble Pie|Rude!/Drum Solo|The Atlanta Years|TRBHHDU128F92FD6B5|971.912|974.99383|0|Essex, England
The Sonics|On The Road Again|Maintaining My Cool|TRBHHGM12903CFD7C3|99.643|108.14649|1967|Tacoma, WA
Solomon|'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII|Solomon Vol. 2|TRBHHHC128F428428E|43.723|48.29995|0|New York
Stimulator|78 Stimulator|Stimulator|TRBHHMI128F426779C|208.057|213.55057|2004|Los Angeles
X (Australia)|It Must Be Me|Aspirations|TRBHHRC128F427F353|90.827|90.8273|0|
Arsonists Get All The Girls|Skiff For The Suits|Portals|TRBHHUB12903D09FEA|215.609|218.48771|2009|Santa Cruz, CA
Scott Matthews|City Headache|Passing Stranger|TRBHHUC128F4294C6F|286.598|299.72853|2006|CANADA - Ontario
Jack Johnson|Times Like These [Live From Red Rocks]|Music For Relief Download To Donate For Haiti|TRBHHUF12903CAA46B|147.876|157.07383|0|Galveston, TX
Bongzilla|Stone a Pig|Live From the Relapse Contamination Festival|TRBHHWQ128F93321AB|411.353|422.55628|2002|Madison, Wisconsin
Organ Donors|Tranceplant|MASIF HARD DANCE ICONS 003: LISA LASHES|TRBHHZF12903CBE8ED|368.222|368.22159|0|United States
Pierre Boulez|"'Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau"|Messiaen : Edition|TRBHIDP128F147DE7D|520.812|530.70322|0|Montbrison, France
Stephen Pearcy|Freak|Anthology 1977-2007|TRBHIIQ128F424AB61|204.934|216.63302|2002|California - LA
Furry Lewis|Rock Island Blues|Lost & Lonely Blues Vol 1|TRBHIJC128F92E55E2|162.383|166.94812|0|Greenwood, MS
Hevia|Tirador (Carlos Jean Remix)|Tierra De Hevia|TRBHIMC128F427680F|252.54|258.89914|2005|
Los Originales De San Juan|Con La Misma Tijera|Mi Padre Querido|TRBHIOA12903CD824F|191.983|196.93669|0|
Slipknot|Wait And Bleed [Demo]|Slipknot 10th Anniversary Edition|TRBHIPU12903CC380E|151.51|154.27873|0|Des Moines, Iowa
Deftones|No Ordinary Love (Remastered LP Version)|B-Sides & Rarities|TRBHIRB128F1452ACC|310.578|334.75873|2005|Sacramento, CA
Goldfinger|Ocean Size (Album Version)|Disconnection Notice|TRBHIVF128E078DB92|157.762|174.31465|0|Miami, Florida
Mike Bloomfield|One Of These Days|Diamond Master Series - Mike Bloomfield|TRBHIZF12903CC27D1|141.996|153.91302|0|
Foghat|Dead End Street|Tight Shoes|TRBHJAY128F14A9061|288.311|300.14649|1980|London, England
Tam Tam Go!|En La Tierra Caliente|The Platinum Collection|TRBHJFG128F426C8EA|223.126|231.60118|1993|
DJ DLG feat. MC Flipside|Got You Moving|On The Run / Back For More / Got You Moving EP|TRBHJJH128F9327C91|358.905|377.62567|2006|
Pat Green|Threadbare Gypsy Soul|Three Days|TRBHJJP128F145EA12|276.12|295.75791|2001|San Antonio, TX
Daddy Dog|Bluesanova|Turntable Essence|TRBHJLA128F92EC039|193.91|196.96281|0|
UFO|Cherry|The Essential UFO|TRBHJLT128F1460832|209.206|213.31546|0|Arizona
Queens Of The Stone Age|Everybody's Gonna Be Happy|Songs For The Deaf|TRBHJPQ128E078ED8F|146.831|155.61098|2002|
Riamiwo|valid|Twisted|TRBHJTF12903CF6774|271.79|303.72526|0|
George Harrison|All Things Must Pass (2009 Digital Remaster)|Let It Roll - Songs Of George Harrison|TRBHJUJ128F92EBE24|215.893|226.40281|0|Liverpool, England
Lyrics Born|I'm Just Raw (prod Dan the Automator) Main|I'm Just Raw b/w Pack Up Remix|TRBHJZO128F4215FC5|226.778|239.0722|0|Japan
King Curtis|Lil Brother (LP Version)|Have Tenor Sax Will Blow|TRBHJZX128F1495DAE|288.502|294.26893|0|Fort Worth, TX
Abner Burnette|The Kid's Last Night (heaven is in the mountain)|Calavera|TRBHKAN128F42639DE|389.851|425.37751|0|LA / NYC
George Michael|Shoot The Dog|Twenty Five|TRBHKCL128F425A036|292.275|308.76689|2004|London, England
Gonzalo Rubalcaba|Giant Steps|Images: Live From Mt. Fuji|TRBHKDM128F145BD15|593.508|598.62159|0|Havana, Cuba
Darwin Hobbs|Praz Him (Broken Album Version)|Broken|TRBHKJC128F1465B49|205.607|212.50567|2003|
Charlie Louvin|I'll Be Home When I Can|Hoping That You're Hoping|TRBHKKB128F427CD98|222.07|227.52608|0|Tennessee
Wyclef Jean|Midnight Lovers|Masquerade|TRBHKKJ128F427A3B1|7.131|7.13098|2002|Croix-des-Bouquets,  Haiti
3 Doors Down|Better Life|The Better Life - Deluxe Edition|TRBHKKK128F427E9FF|203.232|203.2322|2007|Escatawpa, MS
Gran Coquivacoa_ Neguito Borjas|Serenata de un gaitero|Clasicos de oro del Gran Coquivacoa|TRBHKLV12903CB3CA7|338.164|345.33832|0|
Sub Swara|Constructing the Absence|Coup d'Yah Remixes Vol. 2|TRBHKLV12903CEA0A0|317.62|343.35302|2008|Brooklyn NY
Joe Satriani|House Full Of Bullets|Live In San Francisco|TRBHKMT12903CE4757|409.832|415.4771|1998|Westbury, Long Island, NY
NG3|Tainted Love feat. Tatz|As Nasty As we Wanna Be|TRBHKRZ128EF33DB4A|237.43|240.50893|2003|
Nicholas Hooper|"Of Love & War (""Harry Potter & The Half-Blood Prince"")"|Harry Potter And The Half-Blood Prince - Original Soundtrack|TRBHKRZ128F932D08F|70.2|77.60934|0|
Bob Willis|Ida Red|Texas Swingtime|TRBHKSA128F92FDBEA|138.739|146.72934|1993|Kosse, TX
Kitty Kallen|The Aba Daba Honeymoon|Our Lady... Kitty Kallen|TRBHKSC128F429AB74|130.444|137.1424|0|Philadelphia, PA
Led Zeppelin|The Song Remains The Same (2007 Remastered Album Version)|Mothership|TRBHKUE128F429215D|324.232|330.78812|2007|England
Radiohead|Everything In Its Right Place|The Best Of|TRBHKXX128F4252D02|229.82|249.93914|2000|Oxford, UK
Tum Tum|Eat Or Get Ate|Eat Or Get Ate|TRBHKYJ128F429A0A8|225.541|231.33995|2007|
Vuneny|Curse Of Sound (Dub Mix)|V2|TRBHKYX128F9338977|244.965|263.41832|2006|
Hinge|Pray The I Miss|Elemental Evil|TRBHLBL128F42823F5|34.249|39.00036|0|
Nicolas Bacchus|Josy|Balades pour enfants louches|TRBHLBL12903D0137C|215.013|215.01342|2002|
Avril Lavigne|Unwanted|My World|TRBHLBZ128F9300586|250.95|260.44036|2001|Belleville, Ontario, Canada
Grupo Batuque|Percussio Livre|Samba De Rua|TRBHLDJ12903CDFB0E|385.939|388.96281|0|Brazil
The White Stripes|Blue Orchid|Blue Orchid|TRBHLDQ128F423EF10|156.479|160.31302|2005|Nashville / Los Angeles
Livio Minafra|Campane|La Fiamma E Il Cristallo|TRBHLES128F92F672E|403.052|409.73016|0|
Ras Michael and the Sons of Negus|Ethiopian Anthem|Lion Country|TRBHLEZ128F427E5AF|237.|243.98322|1978|
Talib Kweli|Everything Man (Album Version)|Eardrum|TRBHLGE128F42A64E5|190.769|196.33587|2007|Brooklyn, NY
Leroy Hutson|Could This Be Love|The Man!|TRBHLIH128F1473B78|175.038|188.49914|1974|Newark, NJ
Fixx_ The|These Foolish Things|2005 International Barbershop Quartet Contest - First Round - Volume 5|TRBHLIH128F92FE649|276.427|276.4273|0|
Roy Drusky|Second Hand Rose|Second Hand Rose|TRBHLRS128F92E9D69|131.053|144.16934|0|Atlanta, GA
Musical Youth|Never Gonna Give You Up|True 80's Love|TRBHLTT128F425C30D|171.392|183.01342|1982|Birmingham, England
Sapo|Eduardo|Pastanaga|TRBHLUB128F423E9BD|190.09|195.91791|2003|California - LA
Elizabeth Cotten|Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You|Live!|TRBHLUF128F428E1F8|465.821|476.18567|0|Chapel Hill, NC
Van Halen|Why Can't This Be Love (Remastered Version)|The Best Of Both Worlds|TRBHLXQ128E07856AC|206.065|228.33587|0|Pasadena, CA
Vince Guaraldi|Peppermint Patty (LP Version)|Oh Good Grief|TRBHLYC128F92F31BB|143.813|160.1824|0|San Francisco, CA
Agnostic Front|Separate Ways|Disarming Violence|TRBHMCT128F932C2C2|151.307|158.32771|2002|New York, NY
Mel Blanc|Playing James Mason|EMI Comedy - Mel Blanc|TRBHMFA128F148DC24|908.458|912.97914|0|
Warrior King|Virtuous Woman|Riddim Rider : Trod'n to Zion|TRBHMJS128F9359728|215.899|223.29424|2002|
Samy Deluxe|Sag es sag es feat. Neo|The big baus of the nauf|TRBHMLU128F429C194|280.189|282.38322|2006|
Fulanito|Lado A Lado (Bomba Carnaval Mix)|La Nueva Mezcla 2|TRBHMMC128F424991B|242.608|247.14404|0|
Big Rich|Ballin' (Radio)|Ballin' - Single|TRBHMNU128F93499B4|267.372|274.23302|0|New Jersey
Porter Wagoner|I Can't Be Your Man|Porter Wagoner's When The One You Love Says I Love You|TRBHMOE128F92DF68C|13.27|13.26975|0|West Plains, MO
Miriam Yeung|Hua Yu Ai Li Si|Single|TRBHMSR128F4278EBB|218.639|228.362|0|
Michael Bloomfield|Narrative #2|If You Love These Blues_ Play'em As You Please|TRBHMVE128F931A430|10.658|10.65751|0|
Santana|Rock Me|The Birth Of Santana - The Complete Early Years|TRBHMXM128F4259A13|87.87|93.80526|0|San Francisco, California
Bert Kaempfert|Happy Safari|Two In One - A Singin' Safari/Safari Swings Again|TRBHMYW128F93086FE|158.511|169.89995|1997|Hamburg, Germany
Three 6 Mafia|Money Didn't Change Me|Da Unbreakables (Explicit Version)|TRBHMZS128F42658FF|181.748|190.74567|2003|Memphis, TN
Blessid Union Of Souls|Healing|Close To The Edge|TRBHNCW128F9334F3D|225.321|238.94159|0|Cincinnati, OH
Mary Black|Flesh And Blood|Best of 1991-2001 Hidden Harvest|TRBHNEU128F426E873|230.534|245.73342|1993|Ireland
Cam'Ron|Bubble Music|Purple Haze|TRBHNHZ128F42A6BEF|224.641|231.94077|2004|Harlem, NY
Big Mike Griffin|The Last Thing I Need|Sittin' Here With Nothing|TRBHNJY128F4253FDC|213.838|232.82893|0|
Cocoa Tea|Getting Closer|One Up|TRBHNQO128F4257526|229.959|243.17342|1993|Kingston, Jamaica
David Tao|Total Vision|Atmospheric Dreams|TRBHNSO128F4243330|187.379|194.32444|0|
Elephant Man|Head Gone/Wine Up Uh Self (Album Version)|Good 2 Go|TRBHNSS128F4228E6E|222.308|233.58649|2003|Kingston, Jamaica
Open Hand|Tough Guy|You And Me|TRBHNUB12903CC2475|187.768|187.76771|2004|Mass. - Boston
Ashes to Ashes|Bury Me|Big Moving Parts|TRBHNUD128EF35D3D2|222.656|235.2322|0|NORWAY
Kathy Troccoli with Aaron Jeoffrey|I Remember/Great Is Thy Faithfulness|Grateful Hearts|TRBHNVI128F92F0EC7|417.724|417.72363|0|NASHVILLE, Tennessee
Capleton|When Me A Move|Lotion Man|TRBHOBW128F429504D|215.226|223.39873|1991|
Fito Paez|Corazon Clandestino|Cronica|TRBHOEV128F4279182|171.363|175.25506|0|
Laura Leon|Sicilienne (by Francis Poulenc)|Preludes To Passion|TRBHOMC128F427AEC5|92.133|92.13342|0|NY - New York City
Earth|Thrones And Dominions (Album)|Phase 3: Thrones And Dominions|TRBHORD128F423DEF9|851.528|861.83138|0|Georgia
EPMD|I'm Mad|Business As Usual|TRBHORY128F148D422|219.045|222.14485|1990|allentown Pennsylvania USA
Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin|Tristeza (Brazilian Blues)|Composer of Black Orpheus Plays and Sings Bossa Nova|TRBHOTH128F149A01B|180.117|186.67057|0|Rio de Janeiro, Brazil
Easy Star All-Stars|With a Little Dub From My Friends (feat. Luciano and U Roy)|Easy Star's Lonely Hearts Dub Band|TRBHOXO128F932A739|189.417|196.23138|2009|California
Eddy Arnold|Molly Darling|Cattle Call|TRBHOXV128F92FBB72|175.369|183.50975|1956|Madisonville, TN
Jennifer Brown|Sweet Remedy|In My Garden|TRBHOYJ128F4292B75|253.748|259.23873|0|PLAINVIEW, Texas
Madonna|'4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix]|4 Minutes - The Remixes|TRBHOYO12903C9C917|332.19|339.35628|0|Bay City, MI
The Mad Capsule Markets|Loud Up!!|1997-2004 (Hits)|TRBHPGG128F428C972|161.018|161.01832|2004|JP
Jim Kweskin_ The Jug Band|Fishing Blues|See Reverse Side For The Title|TRBHPJL128F9305DCA|196.058|202.1873|0|Boston, MA
Goose|Everybody|Bring It On Rarities & Remixes|TRBHPLS12903CB0FE6|272.533|276.13995|2006|Ohio
Static-X|Control It (Album Version)|Shadow Zone|TRBHPVP128E0785A51|185.103|185.10322|2003|Alabama
The Game|Scream On Em|Doctor's Advocate|TRBHQAU128F9316C04|257.474|260.10077|0|
Josh White|New D.B.A. Blues|Josh White Vol. 2 1933-1935|TRBHQBF128F429FA6D|172.391|181.39383|0|Greensboro, NC
The Insects|Winds of Change|Free the Hard Way|TRBHQBT128F932AFAD|221.112|226.40281|0|
